player_id,first_name,last_name,flag_code,birth_year,birth_month,birth_day,turned_pro,weight_kg,height_cm,handedness,backhand
d776,Thiemo,de Bakker,NED,1988,9,19,,83,193,Right-Handed,Two-Handed Backhand
d787,Guillermo,Duran,ARG,1988,6,6,2009,82,178,Right-Handed,Two-Handed Backhand
d790,Mark,De Jong,NED,1987,2,20,,,,,
d808,Julien,Dubail,BEL,1988,2,14,,78,193,,
d801,Alexandr,Dolgopolov,UKR,1988,11,7,2006,71,180,Right-Handed,Two-Handed Backhand
d815,Fabiano,De Paula,BRA,1988,11,28,,78,178,Right-Handed,One-Handed Backhand
d820,Ye,Du,CHN,1988,3,14,,,,,
d837,Luigi,D'Agord,ITA,1984,10,10,,,,,
d833,Marcelo,Demoliner,BRA,1989,1,18,,86,191,Right-Handed,One-Handed Backhand
d844,Gabriel,Dias,BRA,1991,6,21,,,,,
d846,Adrian-Marin,Dancescu,ROU,1989,7,11,,,,,
d856,Silvio,Dadic,CRO,1990,11,7,,,,,
d861,Graeme,Dyce,GBR,1989,7,24,,,,,
d864,Evgeny,Donskoy,RUS,1990,5,9,2007,74,185,Right-Handed,Two-Handed Backhand
d871,Christopher,Dekker,NED,1987,10,13,,,,,
d862,Dorian,Descloix,FRA,1988,3,14,,86,193,Right-Handed,One-Handed Backhand
d868,Christopher,Diaz-Figueroa,GUA,1990,3,14,,71,178,Right-Handed,Two-Handed Backhand
d873,Jonathan,David,CAN,1988,9,1,,62,170,Right-Handed,Two-Handed Backhand
d876,Ben,Dunbar,GBR,1989,8,17,,,,,
d878,Alexander,Domijan,USA,1991,9,3,,,,,
d874,Federico,Delbonis,ARG,1990,10,5,2007,88,191,Left-Handed,Two-Handed Backhand
d875,Grigor,Dimitrov,BUL,1991,5,16,2008,80,191,Right-Handed,One-Handed Backhand
d891,Jared,Drucker,USA,1986,5,29,,,,,
d893,Marko,Djokovic,SRB,1991,8,20,,,,,
d908,Philipp,Davydenko,RUS,1992,9,2,,79,183,Right-Handed,One-Handed Backhand
d915,Eduardo,Dischinger,BRA,1992,5,18,,,,,
d917,Sadio,Doumbia,FRA,1990,9,12,,79,185,Right-Handed,One-Handed Backhand
d916,Steven,Diez,CAN,1991,3,17,,,,Right-Handed,Two-Handed Backhand
d928,Francisco,Dias,POR,1992,5,1,,,,,
d923,Damir,Dzumhur,BIH,1992,5,20,2011,70,175,Right-Handed,Two-Handed Backhand
d935,Gibril,Diarra,AUT,1990,5,26,,85,196,,
d934,Marin,Draganja,CRO,1991,5,13,,78,185,Right-Handed,One-Handed Backhand
d945,Roy,Dixon,GBR,1938,8,20,,,,,
d946,Marcos Vinicius ,Dias,BRA,1993,4,24,,81,183,Right-Handed,Two-Handed Backhand
d960,Kirill,Dmitriev,RUS,1991,8,9,,84,191,,
d961,Tudor,Dumitrescu,ROU,1989,7,14,,,,,
d981,Arthur,De Greef,BEL,1992,3,27,2010,73,183,Right-Handed,Two-Handed Backhand
d985,Joao,Domingues,POR,1993,10,5,2013,70,,Right-Handed,Two-Handed Backhand
d994,James,Duckworth,AUS,1992,1,21,2010,82,183,Right-Handed,Two-Handed Backhand
da01,Patrick,Davidson,USA,1990,4,9,,75,183,,
da02,Maxim,Dubarenco,BLR,1993,6,24,,,,,
da13,Dragos,Dima,ROU,1992,6,16,,70,180,Right-Handed,One-Handed Backhand
da17,Maximilian,Dinslaken,GER,1992,6,8,,,,Right-Handed,Two-Handed Backhand
da23,Patrick,Daciek,USA,1990,3,9,,75,178,Right-Handed,Two-Handed Backhand
da29,David,De Goede,NED,1990,10,6,,,,,
da30,Shalva,Dzhanashia,RUS,1992,8,26,,,,Left-Handed,Two-Handed Backhand
da31,Hugo,Dellien,BOL,1993,6,16,,,,,
da44,Luciano,Doria,ARG,1993,1,27,,78,180,Right-Handed,Two-Handed Backhand
da55,Charles,Devoe,USA,1930,3,18,,,,,
da53,Ariez Elyaas,Deen Heshaam,MAS,1993,12,24,,,,Right-Handed,Two-Handed Backhand
da59,Florent,Diep,FRA,1991,9,24,,80,191,,
da67,Matteo,Donati,ITA,1995,2,28,2013,74,185,Right-Handed,Two-Handed Backhand
da81,Taro,Daniel,JPN,1993,1,27,2010,76,191,Right-Handed,Two-Handed Backhand
da86,Joris,De Loore,BEL,1993,4,21,2011,86,191,Right-Handed,Two-Handed Backhand
da89,Mate,Delic,CRO,1993,4,29,,86,196,Right-Handed,Two-Handed Backhand
db16,Gonzalo,De Urruticoechea,CHI,,,,,,,,
db28,Andrew,Dzulynsky,USA,1993,3,30,,,,,
db22,Anthony,Delcore,USA,1993,12,20,,,,,
db44,Djordje,Djokovic,SRB,1995,7,17,,,,,
db49,Andre,Dome,USA,1990,8,13,,77,180,Right-Handed,Two-Handed Backhand
db51,Cedric,De Zutter,BEL,1992,1,27,,,,,
db59,Dennis,Novak,AUT,1993,8,28,2011,80,183,Right-Handed,Two-Handed Backhand
db63,Laslo,Djere,SRB,1995,6,2,2013,80,185,Right-Handed,Two-Handed Backhand
db69,Tomislav,Draganja,CRO,1994,8,10,,87,191,,
db79,Mihaita Daniel,Damian,ROU,,,,,,,,
dc07,Max,De Vroome,NED,1994,6,1,,,,Right-Handed,Two-Handed Backhand
dc43,F,de Kort,NED,,,,,,,,
dc51,Nuno,Deus,POR,1995,5,7,,74,183,,
dc66,Asen,Dichkov,,,,,,,,,
dc58,Jared,Donaldson,USA,1996,10,9,2014,75,188,Right-Handed,Two-Handed Backhand
dc77,Per-Erik,Dahl,NOR,1943,10,20,,,,,
dc76,Viktor,Durasovic,NOR,1997,3,19,,,,,
dc78,Unknown,Doherty,,,,,,,,,
dc79,G.,Doughty,IRL,,,,,,,,
dc80,J.,Drury-Byrne,IRL,,,,,,,,
dc84,A.,D'Orsongna,,,,,,,,,
dc85,C.,Diederichs,RSA,,,,,,,,
dc86,Fernando,Demattei,ARG,,,,,,,,
dc89,R. W. ,Davies,GBR,,,,,,,,
dc90,T. L. ,Darcy,GBR,,,,,,,,
dc91,G.,Doherty,IRL,,,,,,,,
dc92,J.,Drory-Byrne,,,,,,,,,
dc94,Unknown,Daniele,ITA,,,,,,,,
dd00,Michael,De Ville,BEL,1946,7,17,,,,,
dd02,John,Decker,AUS,1945,10,2,,,,,
dd05,Raymundo,Deyro,PHI,1928,3,14,,,,,
dd06,Bernard,Destremau,FRA,1917,2,11,,,,,
dd09,Andres,Donnadieu,MEX,1936,8,30,,,,,
dd10,Luc,Despiegelaere,BEL,,,,,,,,
dd12,Albert,Driscole,USA,,,,,,,,
dd11,Jon,Douglas,USA,1936,9,10,,,,,
dd13,Edward,Dailey,USA,,,,,,,,
dd14,David,Dickenson,USA,,,,,,,,
dd16,Ian,Dicker,AUS,,,,,,,,
dd15,Wilbert,Davis,USA,,,,,,,,
dd18,Sven,Davidson,SWE,1928,7,13,,,,,
dd17,Gil,De Kermadec,FRA,,,,,,,,
dd19,A. Dickie,Dillon,GBR,,,,,,,,
dd20,Gerald,Dubie,USA,,,,,,,,
dd22,Jack,Dobbs,AUS,,,,,,,,
dd24,Emilio Martinez,Del Rey,ESP,,,,,,,,
dd25,R. Bob,Dabbs,GBR,,,,,,,,
dd26,Gordon,Davis,USA,1935,9,10,,,,,
dd27,Alfred,Dehnert,NED,1928,5,12,,,,,
dd28,Irvin,Dorfman,USA,,,,,,,,
dd29,Gabriel,Dubitzky,ISR,1935,6,16,,,,,
dd30,Robert,Delgado,USA,,,,,,,,
dd31,Jean,De La Prade,FRA,,,,,,,,
dd33,Philippe,Deniau,FRA,,,,,,,,
dd32,Roger,Dubuc,FRA,,,,,,,,
dd34,Ivan,Devroe,BEL,,,,,,,,
dd35,Paul,Desq,FRA,,,,,,,,
dd36,Leslie,Dodson,USA,1937,2,24,,,,,
dd37,Graham,Daniels,GBR,,,,,,,,
dd38,J.,Delwitt,USA,,,,,,,,
dd39,Ernesto,Della Paolera,ARG,,,,,,,,
dd40,Jose-Maria,Draper,ESP,,,,,,,,
dd41,George,Druliner,USA,1922,11,6,,,,,
dd42,Jerry,Darlymple,USA,,,,,,,,
dd44,William,Demas,USA,,,,,,,,
dd43,Stanley,Drobac,USA,,,,,,,,
dd45,John,Diggle,AUS,,,,,,,,
dd46,Roland,Dubuisson,FRA,,,,,,,,
dd47,Roger,Dessair,FRA,,,,,,,,
dd48,Jean Ducos,De La Haille,FRA,,,,,,,,
dd50,Roy,De Valk,NED,1991,12,30,,85,185,Right-Handed,Two-Handed Backhand
dd49,Guy,Delhomme,FRA,,,,,,,,
dd52,Calhoun,Dickson,USA,,,,,,,,
dd56,G.,Dunklin,USA,,,,,,,,
dd53,Joseph,Davis,USA,,,,,,,,
dd55,Marcello,Del Bello,ITA,1921,1,25,,,,,
dd58,A.K.G.,Davis,USA,,,,,,,,
dd57,Rolando,Del Bello,ITA,1925,10,26,,,,,
dd60,Richard,Doss,USA,,,,,,,,
dd59,Edmund,David,GBR,,,,,,,,
dd61,William,Davis,USA,1929,1,18,,,,,
dd62,Michael,De Wet,RSA,,,,,,,,
dd63,Stanley,Davidson,RSA,,,,,,,,
dd64,Murray,Deloford,GBR,,,,,,,,
dd69,Michel Dulac,De Fugeres,FRA,,,,,,,,
dd68,Sharod,Deodhar,USA,,,,,,,,
dd70,Henri,Doublet,FRA,,,,,,,,
dd71,Carlo,Della Vida,ITA,,,,,,,,
dd73,Jacques,Delire,BEL,,,,,,,,
dd72,Pierre Geelhand,De Merxem,BEL,,,,,,,,
dd74,Bernard,Du Pont,SUI,1928,9,21,,,,,
dd75,Jack,Dart,AUS,,,,,,,,
dd77,Charles,Dobbs,GBR,,,,,,,,
dd76,Ellsworth,Donnell,USA,,,,,,,,
dd78,C.,Donohue,,,,,,,,,
dd79,Roy,Dunlop,AUS,,,,,,,,
dd80,Louis,Desloges,FRA,,,,,,,,
dd81,Giorgio,De Stefani,ITA,1904,2,24,,,,,
dd82,Rene,De Buzelet,FRA,,,,,,,,
dd83,Leopold,De Borman,BEL,,,,,,,,
dd84,E. F. Ramey,Donovan,USA,,,,,,,,
dd86,Ralph,DeMott,USA,,,,,,,,
dd85,Hunt,Dickinson,USA,,,,,,,,
dd87,S. H. Ellsworth,Davenport,USA,,,,,,,,
dd88,Alberto,Del Bono,ITA,,,,,,,,
dd90,D.,Datt,,,,,,,,,
dd89,Emmanuel,Du Plaix,FRA,,,,,,,,
dd92,R.,Douillet,FRA,,,,,,,,
dd93,R.K.,De,,,,,,,,,
dd91,Herman,David,GBR,1905,6,26,,,,,
dd94,Oscar,De Minerbi,ITA,1908,2,26,,,,,
dd96,Sam,Daniel,USA,,,,,,,,
dd98,David,Davidson,AUS,,,,,,,,
dd97,Robert,Dixon,USA,,,,,,,,
dd99,John,Drinkall,GBR,1922,1,1,,,,,
de01,F.,Davidson,COL,,,,,,,,
de00,Jack,Darkins,GBR,,,,,,,,
de22,Bruce,Daniels,USA,,,,,,,,
de23,Walter,Driver,USA,,,,,,,,
de26,Larry,Dee,USA,,,,,,,,
de24,John,Doeg,USA,1908,12,7,,,,,
de27,Lewis,Duff,CAN,,,,,,,,
de25,Robert,Decker,USA,,,,,,,,
de30,Gyorgy,Dallos,HUN,,,,,,,,
de34,Dmitrii,Dosuzhev,RUS,,,,,,,,
de37,K.,Dohnal,GER,,,,,,,,
de31,Jagan,Dhamija,,,,,,,,,
de38,W.,Davidson,GBR,,,,,,,,
de39,Rene Marie,Depierre,FRA,,,,,,,,
de40,Unknown,Dry,,,,,,,,,
de43,Alistair,Dewar-Brown,GBR,1915,12,20,,,,,
de44,R.,De Brauw,NED,,,,,,,,
de46,Roger,Du Rivage,CAN,,,,,,,,
de45,Edward,DeGray,USA,,,,,,,,
de47,George,Dunn,USA,,,,,,,,
de48,Richard,Dorson,USA,,,,,,,,
de50,George,Dullnig,USA,,,,,,,,
de49,Lucilo,Del Castillo,ARG,,,,,,,,
de51,Henry,Daniels,USA,,,,,,,,
de52,Uberto,De Morpurgo,ITA,1896,1,12,,,,,
de53,Carlos Ponce,De Leon,URU,,,,,,,,
de54,Hans,Denker,GER,,,,,,,,
de57,Luis,de Olivares,ESP,,,,,,,,
de58,Adolpho,De Menezes,BRA,,,,,,,,
de59,Alfred,Della Porta,GBR,,,,,,,,
de61,W.A.H.,Duff,CAN,,,,,,,,
de60,Geoffrey E.M.,De Ste. Croix,GBR,,,,,,,,
de62,G.,De Martino,,,,,,,,,
de65,R.,Downing,,,,,,,,,
de64,Jean,De Macedo,FRA,,,,,,,,
de63,Roger,Danet,FRA,,,,,,,,
de66,L.,Dailey,USA,,,,,,,,
de68,Rene,Danon,EGY,,,,,,,,
de71,Harish,Danda,IND,,,,,,,,
de67,J.,DeLara,,,,,,,,,
de72,Walter,Dessart,GER,1897,6,6,,,,,
de74,Shirley,Dillon,IRL,,,,,,,,
de75,Jacques,Deniau,FRA,,,,,,,,
de73,Norman,Dicks,GBR,,,,,,,,
de76,H.,Dannon,,,,,,,,,
de77,Harold,Doctor,AUS,,,,,,,,
de78,E.,Dawson,,,,,,,,,
de79,K.,Dalgleish,AUS,,,,,,,,
de80,E.,Dunn,,,,,,,,,
de82,G.,Daley,AUS,,,,,,,,
de81,A.,Down,,,,,,,,,
de83,G.,Dickinson,AUS,,,,,,,,
de85,Edward,Dearman,GBR,,,,,,,,
de84,Royden,Dash,GBR,,,,,,,,
de86,Neville,Deed,GBR,,,,,,,,
de87,Ambrose,Dudley,GBR,,,,,,,,
de89,Unknown,De Klazkowski,,,,,,,,,
de90,Gyorgy,Dungyersky,YUG,,,,,,,,
de92,Charles,Dixon,GBR,1873,2,7,,,,,
de91,Max,Decugis,FRA,1882,9,24,,,,,
de93,Percival,Davson,GBR,1877,9,30,,,,,
de94,R.,De Castro De Pereira,POR,,,,,,,,
de95,L.F.,Davin,GBR,,,,,,,,
de96,Ignacio,De La Borbolla,MEX,,,,,,,,
de98,C.,D'Avalos,,,,,,,,,
de99,G.F.,De Bruyn-Kops,,,,,,,,,
df00,Y.,Das De Kapurthala,GBR,,,,,,,,
de97,Goffredo,De Banfield,ITA,,,,,,,,
df01,Jean,De Buzelet,FRA,,,,,,,,
df02,Felix,Del Canto,MEX,,,,,,,,
df03,T.A.,Digby,GBR,,,,,,,,
df04,A.W.,Davson,GBR,,,,,,,,
df05,Alexander,Drew,GBR,,,,,,,,
df06,J.A.,Dean,GBR,,,,,,,,
df07,Lewis,Deane,IND,1882,3,12,,,,,
df08,Manuel,De Gomar,ESP,1897,9,29,,,,,
df09,L.,de Turenne,,,,,,,,,
df10,J.,Donaldson,,,,,,,,,
df11,H.,Dornheim,,,,,,,,,
df12,L.,Dunham,,,,,,,,,
df15,J.,Davies,,,,,,,,,
df13,A.,Dabney,,,,,,,,,
df14,Willis,Davis,USA,,,,,,,,
df16,F.,Drews,AUS,,,,,,,,
df17,W.,Dive,AUS,,,,,,,,
df19,P.,De Becker,BEL,,,,,,,,
df18,S.,Davis,,,,,,,,,
df20,H.O.,Dixon,GBR,,,,,,,,
df21,Marcel,Dupont,FRA,,,,,,,,
df23,Jose,De Verda,POR,,,,,,,,
df22,Paul,De Borman,BEL,,,,,,,,
df24,V.,de Bousies,,,,,,,,,
df25,Arthur,Diemer-Kool,NED,1896,1,30,,,,,
df26,R.,de Grenus,,,,,,,,,
df27,F.W.,Donisthorpe,GBR,,,,,,,,
df28,A.,Davis,,,,,,,,,
df29,F.,de Saram,,,,,,,,,
df31,F.,Down,AUS,,,,,,,,
df30,F.,de Weck,,,,,,,,,
df32,Col.,Day,,,,,,,,,
df33,S.,Dillon,,,,,,,,,
df34,Stanley,Doust,AUS,1879,3,29,,,,,
df35,S.,Dass,,,,,,,,,
df36,George,Dodd,RSA,,,,,,,,
df40,Amphlette,Davis,,,,,,,,,
df41,E.,de Serieri,,,,,,,,,
df43,J.,Dudley,,,,,,,,,
df42,L.,de Lone,,,,,,,,,
df45,J.,Davis,,,,,,,,,
df44,G.,Dionne,,,,,,,,,
df47,R.,Dana,,,,,,,,,
df48,M.,Duane,,,,,,,,,
df50,B.,Drake,,,,,,,,,
df49,T.,Day,,,,,,,,,
df51,L.,Darby,,,,,,,,,
df52,C.,Doyle,,,,,,,,,
df53,G.,Donaldson,,,,,,,,,
df54,R.,Davis,,,,,,,,,
df55,W.,Dawson,,,,,,,,,
df56,B.,Da Silva,,,,,,,,,
df57,M.,De Camp,,,,,,,,,
df58,F.,Doubleday,,,,,,,,,
df59,Alfred,Dunlop,AUS,1875,1,12,,,,,
df60,J.,Devereux,,,,,,,,,
df62,E.,Diepholz,,,,,,,,,
df61,J.,De Morpurgo,,,,,,,,,
df63,A.,Dutton,,,,,,,,,
df64,F.,Dixon,,,,,,,,,
df66,W.,Dean,,,,,,,,,
df67,E.,Donn,,,,,,,,,
df68,L.,Dreyfus,,,,,,,,,
df71,S.,de Jakimowicz,,,,,,,,,
df70,T.,Dunlap,,,,,,,,,
df69,F.,Drew,,,,,,,,,
df72,Robert,Dudley,GBR,,,,,,,,
df73,J.,DuBarry,,,,,,,,,
df74,A.,Devens,,,,,,,,,
df75,J.,Downey,,,,,,,,,
df76,G.,Drew,,,,,,,,,
df78,R.,Dieter,,,,,,,,,
df79,P.,Degener,,,,,,,,,
df77,D.,Dilworth,,,,,,,,,
df80,F.,Derham,,,,,,,,,
df81,G.,Douglas,,,,,,,,,
df82,J.,Darragh,,,,,,,,,
df92,Corentin,Denolly,FRA,1997,6,6,,77,185,Left-Handed,Two-Handed Backhand
df98,Walker,Duncan,USA,1996,5,7,,77,185,Right-Handed,Two-Handed Backhand
dg02,Laurence,Doherty,GBR,1875,10,8,,,,,
dg03,Nigel,Davidson,GBR,,,,,,,,
dg04,Elie,De Lastours,FRA,,,,,,,,
dg05,F.,Day,,,,,,,,,
dg06,W.H.,Davidson,,,,,,,,,
dg07,H.C.,Davis,,,,,,,,,
dg08,Baron,Detyll,,,,,,,,,
dg10,H.,Dering,,,,,,,,,
dg09,E.,Dewhurst,,,,,,,,,
dg11,J.B.,Dufall,GBR,,,,,,,,
dg12,Neville,Durlacher,GBR,,,,,,,,
dg13,Reggie,Doherty,GBR,1872,10,14,,,,,
dg14,K.,Doust,USA,,,,,,,,
dg15,H.W.,Davies,GBR,,,,,,,,
dg16,S.,Drapes,,,,,,,,,
dg17,W.V.,Doherty,,,,,,,,,
dg18,M.,Day,,,,,,,,,
dg19,L.,DeForrest,,,,,,,,,
dg20,Dwight,Davis,USA,1879,7,5,,,,,
dg21,J.,Davidson,,,,,,,,,
dg22,F.,Darbishire,,,,,,,,,
dg23,E.,de S.H. Browne,,,,,,,,,
dg24,James,Dwight,USA,,,,,,,,
dg25,W.,Darby,,,,,,,,,
dg26,W.,Down,,,,,,,,,
dg27,F.,Durant,,,,,,,,,
dg28,W.,De Esterre,,,,,,,,,
dg29,J.,Devans,,,,,,,,,
dg30,H.,Daly,,,,,,,,,
dg31,R.,Dalby,,,,,,,,,
dg32,H.,Dickey,,,,,,,,,
dg33,F.,Donahue,,,,,,,,,
dg34,G.,Depew,,,,,,,,,
dg36,C.,Davis,,,,,,,,,
dg37,G.L.,Dunn,,,,,,,,,
dg38,A.,de Navarro,,,,,,,,,
dg39,E.,Denniston,,,,,,,,,
dg40,W.,Dixon,,,,,,,,,
dg42,J.,Deykin,,,,,,,,,
dh18,Guy,Den Heijer,NED,1997,3,30,,,,,
dh58,Alex,de Minaur,AUS,1999,2,17,2015,69,180,Right-Handed,Two-Handed Backhand
e003,Klaus,Eberhard,GER,1957,9,15,,,,,
e001,Charlton,Eagle,AUS,1963,11,30,,79,180,,
e004,Stefan,Edberg,SWE,1966,1,19,1983,77,188,,
e005,Mark,Edmondson,AUS,1954,6,28,,86,185,,
e007,Constantinos,Efremoglou,GRE,1962,6,6,,74,188,,
e006,Eddie,Edwards,RSA,1956,7,3,,82,191,,
e008,David,Egdes,RSA,,,,,,,,
e011,Tarek,El Sakka,EGY,,,,,77,180,,
e012,Ahmed,El Mehelmy,EGY,1962,1,25,,77,183,,
e013,Peter,Elter,GER,1958,6,10,,77,178,,
e016,Antony,Emerson,AUS,1963,3,29,,73,180,,
e022,Stefan,Eriksson,SWE,1963,10,17,,85,193,,
e020,Simone,Ercoli,ITA,,,,,,,,
e023,Francois,Errard,FRA,1967,9,10,,71,180,,
e024,Jeff,Etterbeek,USA,1956,12,31,,,,,
e025,Kelly,Evernden,NZL,1961,9,21,1985,70,175,,
e028,Brett,Edwards,AUS,,,,,,,,
e030,Roy,Emerson,AUS,1936,11,3,,79,183,,
e032,Weller,Evans,USA,1954,11,19,1977,75,178,,
e033,Rand,Evett,USA,1954,3,1,,,,,
e034,R.,Elangovan,IND,,,,,,,,
e035,Tom,Edlefsen,USA,1941,12,12,,73,188,,
e036,Craig,Edwards,USA,1955,5,19,,67,175,,
e038,Ismail,El Shafei,EGY,1947,11,15,,,,,
e037,Harald,Elschenbroich,GER,1941,6,19,,,,,
e040,Mike,Estep,USA,1949,7,19,,73,173,,
e039,Lars,Elvstrom,DEN,1949,8,18,,,,,
e051,Aly,El Dawoudi,EGY,,,,,,,,
e053,Thomas,Emmrich,GER,1953,7,21,,,,,
e054,Claude,England,NZL,,,,,,,,
e057,Gaston,Escofet,ESP,,,,,,,,
e061,David,Engel,SWE,1967,10,17,1986,74,180,,
e062,Malcolm,Elley,NZL,,,,,,,,
e063,Hans,Engert,GER,1951,4,22,,,,,
e066,Ernie,Ewert,AUS,1954,6,5,,,,,
e068,Jeff,Edwards,USA,,,,,,,,
e070,Greg,Ewansky,USA,,,,,,,,
e071,Victor,Eke,AUS,1954,11,11,,,,,
e097,Victor,Egorov,UKR,,,,,,,,
e073,John,Eagleton,RSA,,,,,,,,
e09o,Mayez Jupiter,Elrich,AUS,1999,4,9,,,,Right-Handed,Two-Handed Backhand
e106,Jacco,Eltingh,NED,1970,8,29,1988,80,188,,
e111,Robert,Eriksson,SWE,1971,9,7,,,,,
e072,Ulf,Eriksson,SWE,,,,,,,,
e113,Thomas,Enqvist,SWE,1974,3,13,1991,88,191,Right-Handed,Two-Handed Backhand
e117,Juan Pablo,Etchecoin,BRA,,,,,,,,
e116,Keith,Evans,USA,1969,3,22,,82,188,,
e121,Younes,El Aynaoui,MAR,1971,9,12,1990,86,193,Right-Handed,Two-Handed Backhand
e130,David,Epstein,AUS,,,,,,,,
e122,Joshua,Eagle,AUS,1973,5,10,,91,183,,
e132,Adli,El Shafei,EGY,,,,,,,,
e135,Eyal,Erlich,ISR,1977,1,1,1995,72,183,,
e140,Nicolas,Escude,FRA,1976,4,3,1995,70,185,,
e138,Gaston,Etlis,ARG,1974,11,4,1993,76,185,,
e141,Werner,Eschauer,AUT,1974,4,26,1998,76,188,Right-Handed,Two-Handed Backhand
e143,Ben,Ellwood,AUS,1976,3,12,1994,76,178,,
e146,Tamer,El Sawy,EGY,1972,2,11,1993,80,188,Right-Handed,One-Handed Backhand
e152,Jonathan,Erlich,ISR,1977,4,5,1996,78,178,,
e155,Daniel,Elsner,GER,1979,1,4,1997,80,183,,
e159,Mounir,El Aarej,MAR,1977,6,16,,,,,
e160,Konstantinos,Economidis,GRE,1977,11,2,1998,80,188,,
e169,Gilles,Elseneer,BEL,1978,3,6,1998,77,188,,
e180,Mikhail,Elgin,RUS,1981,10,14,1998,78,183,,
e196,Rainer,Eitzinger,AUT,1983,6,28,2003,65,178,,
e213,Mohammed-Arif,Elahi,PAK,,,,,,,,
e212,Bruno,Echagaray,MEX,1983,5,8,2000,84,183,Right-Handed,One-Handed Backhand
e214,John,Eastburn,AUS,,,,1974,,,,
e215,Hansjorg,Elzer,GER,,,,,,,,
e223,Martin,Emmrich,GER,1984,12,17,2001,81,183,Left-Handed,Two-Handed Backhand
e233,Terry,Ehlers,USA,,,,,,,,
e232,Juan-Manuel,Elizondo,MEX,1983,6,8,,74,180,Ambidextrous,Two-Handed Backhand
e224,Victor,Estrella Burgos,DOM,1980,8,2,2002,77,170,Right-Handed,One-Handed Backhand
e243,David,Estruch,ESP,1985,7,20,,,,,
e255,Stanley,Ellis,USA,,,,,,,,
e254,Brendan,Evans,USA,1986,4,8,2004,91,188,,
e629,Colin,Ebelthite,AUS,1984,11,27,,,,,
e638,Oguz,Eroglu,TUR,,,,,,,,
e632,John,El Khoury,LIB,,,,,,,,
e634,Mikael,Ekman,SWE,1984,3,30,,,,,
e639,Ervin,Eleskovic,SWE,1987,5,8,,,,,
e654,Omar,El Hizaz,MAR,1980,9,15,,,,,
e655,Reda,El Amrani,MAR,1988,5,19,,82,185,Right-Handed,Two-Handed Backhand
e640,Oscar,Escribano,ARG,,,,,,,,
e661,Gonzalo,Escobar,ECU,1989,1,20,,,,Left-Handed,Two-Handed Backhand
e669,Patrick,Eichenberger,SUI,1988,6,2,,,,,
e672,Laurentiu,Erlic,ROU,1986,12,20,,,,,
e673,Chris,Eaton,GBR,1987,11,27,,76,,,
e678,Jonathan,Eysseric,FRA,1990,5,27,2008,79,180,Left-Handed,Two-Handed Backhand
e688,Markus,Eriksson,SWE,1989,11,29,,80,188,Right-Handed,Two-Handed Backhand
e679,Joe,Epkey,USA,1984,6,1,,,,,
e687,Daniel,Evans,GBR,1990,5,23,2006,75,175,Right-Handed,One-Handed Backhand
e690,Matthew,Ebden,AUS,1987,11,26,2006,80,188,Right-Handed,Two-Handed Backhand
e698,Gastao,Elias,POR,1990,11,24,2008,76,183,Right-Handed,Two-Handed Backhand
e701,Ivan,Endara,ECU,1988,3,4,,75,,Right-Handed,Two-Handed Backhand
e702,Mauricio,Echazu,PER,1989,1,21,,,,,
e708,Maximiliano,Estevez,ARG,1989,5,18,,82,191,Left-Handed,Two-Handed Backhand
e723,Benedikt,Eger,GER,1989,12,8,,,,,
e720,Adam,El Mihdawy,USA,1989,8,9,,,,,
e728,Idio,Escobar,BRA,1991,11,22,,,,,
e730,Omar,Erramy,MAR,1988,10,15,,,,,
e736,Joss,Espasandin,SUI,1990,5,4,,,,,
e739,Gregorio,Espinosa Muller,FRA,1983,9,21,,,,,
e740,Nicholas,Edlefsen,USA,1984,7,21,,,,,
e757,Hiroyasu,Ehara,JPN,1991,6,18,,,,,
e762,Ahmed,El Menshawy,GBR,1991,3,3,,,,,
e764,Justin,Eleveld,NED,1992,5,26,,,,,
e768,Antoine,Escoffier,FRA,1992,2,29,,,,,
e780,Sandro,Ehrat,SUI,1991,4,18,,,180,,
e804,Simon,Ede,AUS,1992,3,13,,,,,
e806,Michael,Eibl,AUT,1993,9,14,,,,,
e831,Kyle,Edmund,GBR,1995,1,8,2012,83,188,Right-Handed,Two-Handed Backhand
e807,Amir,El-Bayoumy,EGY,1984,12,3,,,,,
e811,Elmar,Ejupovic,GER,1993,2,1,,90,193,,
e865,Christopher,Eubanks,USA,1996,5,5,2017,82,201,Right-Handed,One-Handed Backhand
e861,Nicolas,Ernst,GER,1986,12,28,,,,Right-Handed,Two-Handed Backhand
e832,Neeraj,Elangovan,IND,1995,2,2,,,,,
e857,Evgeny,Elistratov,RUS,1994,12,28,,85,193,Right-Handed,Two-Handed Backhand
e881,Charlie,Ellis,USA,,,,,,,,
e885,Desmond,Early,IRL,,,,,,,,
e876,Magnus,Eriksson,SWE,1992,6,7,,,,,
e873,Ernesto,Escobedo,USA,1996,7,4,2014,82,185,Right-Handed,Two-Handed Backhand
e889,R. S. ,Edwards,GBR,,,,,,,,
e890,J. C. ,Edwards,GBR,,,,,,,,
e894,Vyacheslav,Egorov,RUS,,,,,,,,
e896,Dieter,Ecklebe,GER,1939,10,16,,,,,
e898,William,Edwards,AUS,,,,,,,,
e897,Ramsey,Earnhart,USA,,,,,,,,
e899,Pablo,Eisenberg,USA,,,,,,,,
e900,John,Evans,USA,,,,,,,,
e901,Carl,Eltzholtz,USA,,,,,,,,
e902,Jon,Erickson,USA,,,,,,,,
